BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES
OK,Oklahoma,Love,40085,2394
OK,Oklahoma,Major,40093,1646
OK,Oklahoma,Marshall,40095,4036
OK,Oklahoma,Mayes,40097,9569
OK,Oklahoma,McClain,40087,8671
OK,Oklahoma,McCurtain,40089,7220
OK,Oklahoma,McIntosh,40091,5450
OK,Oklahoma,Murray,40099,3274
OK,Oklahoma,Muskogee,40101,15616
OK,Oklahoma,Noble,40103,2568
OK,Oklahoma,Nowata,40105,2296
OK,Oklahoma,Okfuskee,40107,2601
OK,Oklahoma,Oklahoma,40109,134947
OK,Oklahoma,Okmulgee,40111,9217
OK,Oklahoma,Osage,40113,10451
OK,Oklahoma,Ottawa,40115,7227
OK,Oklahoma,Pawnee,40117,3801
OK,Oklahoma,Payne,40119,13047
OK,Oklahoma,Pittsburg,40121,10671
OK,Oklahoma,Pontotoc,40123,8110
OK,Oklahoma,Pottawatomie,40125,15639
OK,Oklahoma,Pushmataha,40127,2899
OK,Oklahoma,"Roger Mills",40129,832
OK,Oklahoma,Rogers,40131,19704
OK,Oklahoma,Seminole,40133,5520
OK,Oklahoma,Sequoyah,40135,10044
OK,Oklahoma,Stephens,40137,10733
OK,Oklahoma,Texas,40139,2644
OK,Oklahoma,Tillman,40141,1617
OK,Oklahoma,Tulsa,40143,118896
OK,Oklahoma,Wagoner,40145,16702
OK,Oklahoma,Washington,40147,12571
OK,Oklahoma,Washita,40149,2333
OK,Oklahoma,Woods,40151,1698
OK,Oklahoma,Woodward,40153,3707
OK,Oklahoma,Unknown,40999,*
OR,Oregon,Total,41,915917
OR,Oregon,Baker,41001,5356
OR,Oregon,Benton,41003,18786
OR,Oregon,Clackamas,41005,91962
OR,Oregon,Clatsop,41007,11295
OR,Oregon,Columbia,41009,12767
OR,Oregon,Coos,41011,21443
OR,Oregon,Crook,41013,7689
OR,Oregon,Curry,41015,9806
OR,Oregon,Deschutes,41017,49125
OR,Oregon,Douglas,41019,35455
OR,Oregon,Gilliam,41021,598
OR,Oregon,Grant,41023,2352
OR,Oregon,Harney,41025,2111
OR,Oregon,"Hood River",41027,4658
OR,Oregon,Jackson,41029,58797
OR,Oregon,Jefferson,41031,5876
OR,Oregon,Josephine,41033,27402
OR,Oregon,Klamath,41035,18539
OR,Oregon,Lake,41037,2393
OR,Oregon,Lane,41039,93124
OR,Oregon,Lincoln,41041,17853
OR,Oregon,Linn,41043,30837
OR,Oregon,Malheur,41045,6343
OR,Oregon,Marion,41047,67823
OR,Oregon,Morrow,41049,2293
OR,Oregon,Multnomah,41051,131568
OR,Oregon,Polk,41053,19670
OR,Oregon,Sherman,41055,556
OR,Oregon,Tillamook,41057,8611
OR,Oregon,Umatilla,41059,15216
OR,Oregon,Union,41061,6725
OR,Oregon,Wallowa,41063,2586
OR,Oregon,Wasco,41065,6635
OR,Oregon,Washington,41067,96277
OR,Oregon,Wheeler,41069,505
OR,Oregon,Yamhill,41071,22884
OR,Oregon,Unknown,41999,*
PA,Pennsylvania,Total,42,2845766
PA,Pennsylvania,Adams,42001,26390
PA,Pennsylvania,Allegheny,42003,271426
PA,Pennsylvania,Armstrong,42005,17861
PA,Pennsylvania,Beaver,42007,43305
PA,Pennsylvania,Bedford,42009,13269
PA,Pennsylvania,Berks,42011,88708
PA,Pennsylvania,Blair,42013,31921
PA,Pennsylvania,Bradford,42015,15458
PA,Pennsylvania,Bucks,42017,145804
PA,Pennsylvania,Butler,42019,46112
PA,Pennsylvania,Cambria,42021,37332
PA,Pennsylvania,Cameron,42023,1472
PA,Pennsylvania,Carbon,42025,17053
PA,Pennsylvania,Centre,42027,26115
PA,Pennsylvania,Chester,42029,103395
PA,Pennsylvania,Clarion,42031,9590
PA,Pennsylvania,Clearfield,42033,20295
PA,Pennsylvania,Clinton,42035,9050
PA,Pennsylvania,Columbia,42037,15445
PA,Pennsylvania,Crawford,42039,22093
PA,Pennsylvania,Cumberland,42041,56641
PA,Pennsylvania,Dauphin,42043,59403
PA,Pennsylvania,Delaware,42045,112495
PA,Pennsylvania,Elk,42047,8437
PA,Pennsylvania,Erie,42049,62179
PA,Pennsylvania,Fayette,42051,34580
PA,Pennsylvania,Forest,42053,1792
PA,Pennsylvania,Franklin,42055,37207
PA,Pennsylvania,Fulton,42057,3796
PA,Pennsylvania,Greene,42059,8716
PA,Pennsylvania,Huntingdon,42061,10978
PA,Pennsylvania,Indiana,42063,20052
PA,Pennsylvania,Jefferson,42065,11483
PA,Pennsylvania,Juniata,42067,5618
PA,Pennsylvania,Lackawanna,42069,53118
PA,Pennsylvania,Lancaster,42071,117418
PA,Pennsylvania,Lawrence,42073,23063
PA,Pennsylvania,Lebanon,42075,33232
PA,Pennsylvania,Lehigh,42077,77456
PA,Pennsylvania,Luzerne,42079,75252
PA,Pennsylvania,Lycoming,42081,27706
PA,Pennsylvania,McKean,42083,10371
PA,Pennsylvania,Mercer,42085,29192
PA,Pennsylvania,Mifflin,42087,11547
PA,Pennsylvania,Monroe,42089,36068
PA,Pennsylvania,Montgomery,42091,174919
PA,Pennsylvania,Montour,42093,4555
PA,Pennsylvania,Northampton,42095,72279
PA,Pennsylvania,Northumberland,42097,23471
PA,Pennsylvania,Perry,42099,10921
PA,Pennsylvania,Philadelphia,42101,257587
PA,Pennsylvania,Pike,42103,15284
PA,Pennsylvania,Potter,42105,4747
PA,Pennsylvania,Schuylkill,42107,36253
PA,Pennsylvania,Snyder,42109,8875
PA,Pennsylvania,Somerset,42111,19895
PA,Pennsylvania,Sullivan,42113,1985
PA,Pennsylvania,Susquehanna,42115,10708
PA,Pennsylvania,Tioga,42117,10916
PA,Pennsylvania,Union,42119,8611
PA,Pennsylvania,Venango,42121,14820
PA,Pennsylvania,Warren,42123,10781
PA,Pennsylvania,Washington,42125,52587
PA,Pennsylvania,Wayne,42127,14387
PA,Pennsylvania,Westmoreland,42129,96855
PA,Pennsylvania,Wyoming,42131,7007
PA,Pennsylvania,York,42133,98428
PA,Pennsylvania,Unknown,42999,*
RI,"Rhode Island",Total,44,232912
RI,"Rhode Island",Bristol,44001,12149
RI,"Rhode Island",Kent,44003,41520
RI,"Rhode Island",Newport,44005,21148
RI,"Rhode Island",Providence,44007,124372
RI,"Rhode Island",Washington,44009,33723
RI,"Rhode Island",Unknown,44999,*
SC,"South Carolina",Total,45,1165367
SC,"South Carolina",Abbeville,45001,6578
SC,"South Carolina",Aiken,45003,41637
SC,"South Carolina",Allendale,45005,2097
SC,"South Carolina",Anderson,45007,46735
SC,"South Carolina",Bamberg,45009,3514
SC,"South Carolina",Barnwell,45011,4975
SC,"South Carolina",Beaufort,45013,57418
SC,"South Carolina",Berkeley,45015,41795
SC,"South Carolina",Calhoun,45017,3975
SC,"South Carolina",Charleston,45019,80477
SC,"South Carolina",Cherokee,45021,12781
SC,"South Carolina",Chester,45023,7951
SC,"South Carolina",Chesterfield,45025,10149
SC,"South Carolina",Clarendon,45027,9287
SC,"South Carolina",Colleton,45029,10090
SC,"South Carolina",Darlington,45031,15855
SC,"South Carolina",Dillon,45033,6748
SC,"South Carolina",Dorchester,45035,29707
SC,"South Carolina",Edgefield,45037,6174
SC,"South Carolina",Fairfield,45039,5869
SC,"South Carolina",Florence,45041,30506
SC,"South Carolina",Georgetown,45043,21942
SC,"South Carolina",Greenville,45045,106542
SC,"South Carolina",Greenwood,45047,16387
SC,"South Carolina",Hampton,45049,4508
SC,"South Carolina",Horry,45051,115649
SC,"South Carolina",Jasper,45053,8156
SC,"South Carolina",Kershaw,45055,15808
SC,"South Carolina",Lancaster,45057,24931
SC,"South Carolina",Laurens,45059,16988
SC,"South Carolina",Lee,45061,4257
SC,"South Carolina",Lexington,45063,59961
SC,"South Carolina",Marion,45067,7930
SC,"South Carolina",Marlboro,45069,6356
SC,"South Carolina",McCormick,45065,4184
SC,"South Carolina",Newberry,45071,9605
SC,"South Carolina",Oconee,45073,22991
SC,"South Carolina",Orangeburg,45075,21022
SC,"South Carolina",Pickens,45077,27671
SC,"South Carolina",Richland,45079,71836
SC,"South Carolina",Saluda,45081,4561
SC,"South Carolina",Spartanburg,45083,69074
SC,"South Carolina",Sumter,45085,22844
SC,"South Carolina",Union,45087,7449
SC,"South Carolina",Williamsburg,45089,8345
SC,"South Carolina",York,45091,52053
SC,"South Carolina",Unknown,45999,*
SD,"South Dakota",Total,46,189213
SD,"South Dakota",Aurora,46003,613
SD,"South Dakota",Beadle,46005,3829
SD,"South Dakota",Bennett,46007,505
SD,"South Dakota","Bon Homme",46009,1575
SD,"South Dakota",Brookings,46011,5423
SD,"South Dakota",Brown,46013,7896
SD,"South Dakota",Brule,46015,1175
SD,"South Dakota",Buffalo,46017,206
SD,"South Dakota",Butte,46019,2539
SD,"South Dakota",Campbell,46021,429
SD,"South Dakota","Charles Mix",46023,1821
SD,"South Dakota",Clark,46025,844
SD,"South Dakota",Clay,46027,2176
SD,"South Dakota",Codington,46029,6160
SD,"South Dakota",Corson,46031,568
SD,"South Dakota",Custer,46033,3232
SD,"South Dakota",Davison,46035,4498
SD,"South Dakota",Day,46037,1570
SD,"South Dakota",Deuel,46039,996
SD,"South Dakota",Dewey,46041,794
SD,"South Dakota",Douglas,46043,788
SD,"South Dakota",Edmunds,46045,917
SD,"South Dakota","Fall River",46047,2732
SD,"South Dakota",Faulk,46049,561
SD,"South Dakota",Grant,46051,2023
SD,"South Dakota",Gregory,46053,1157
SD,"South Dakota",Haakon,46055,550
SD,"South Dakota",Hamlin,46057,1142
SD,"South Dakota",Hand,46059,901
SD,"South Dakota",Hanson,46061,1187
SD,"South Dakota",Harding,46063,277
SD,"South Dakota",Hughes,46065,3587
SD,"South Dakota",Hutchinson,46067,1850
SD,"South Dakota",Hyde,46069,348
SD,"South Dakota",Jackson,46071,469
SD,"South Dakota",Jerauld,46073,561
SD,"South Dakota",Jones,46075,230
SD,"South Dakota",Kingsbury,46077,1391
SD,"South Dakota",Lake,46079,2581
SD,"South Dakota",Lawrence,46081,7335
SD,"South Dakota",Lincoln,46083,10570
SD,"South Dakota",Lyman,46085,689
SD,"South Dakota",Marshall,46091,1121
SD,"South Dakota",McCook,46087,1281
SD,"South Dakota",McPherson,46089,705
SD,"South Dakota",Meade,46093,5843
SD,"South Dakota",Mellette,46095,350
SD,"South Dakota",Miner,46097,596
SD,"South Dakota",Minnehaha,46099,37673
SD,"South Dakota",Moody,46101,1352
SD,"South Dakota","Oglala Lakota",46102,1345
SD,"South Dakota",Pennington,46103,28554
SD,"South Dakota",Perkins,46105,801
SD,"South Dakota",Potter,46107,653
SD,"South Dakota",Roberts,46109,2149
SD,"South Dakota",Sanborn,46111,544
SD,"South Dakota",Spink,46115,1595
SD,"South Dakota",Stanley,46117,736
SD,"South Dakota",Sully,46119,323
SD,"South Dakota",Todd,46121,958
SD,"South Dakota",Tripp,46123,1358
SD,"South Dakota",Turner,46125,2003
SD,"South Dakota",Union,46127,3494
SD,"South Dakota",Walworth,46129,1486
SD,"South Dakota",Yankton,46135,5430
SD,"South Dakota",Ziebach,46137,170
SD,"South Dakota",Unknown,46999,*
TN,Tennessee,Total,47,1428548
TN,Tennessee,Anderson,47001,19237
TN,Tennessee,Bedford,47003,9599
TN,Tennessee,Benton,47005,4760
TN,Tennessee,Bledsoe,47007,3550
TN,Tennessee,Blount,47009,33689
TN,Tennessee,Bradley,47011,23696
TN,Tennessee,Campbell,47013,10424
TN,Tennessee,Cannon,47015,3428
TN,Tennessee,Carroll,47017,7372
TN,Tennessee,Carter,47019,15580
TN,Tennessee,Cheatham,47021,8502
TN,Tennessee,Chester,47023,3790
TN,Tennessee,Claiborne,47025,8684
TN,Tennessee,Clay,47027,2235
TN,Tennessee,Cocke,47029,10633
TN,Tennessee,Coffee,47031,13151
TN,Tennessee,Crockett,47033,3240
TN,Tennessee,Cumberland,47035,23717
TN,Tennessee,Davidson,47037,99871
TN,Tennessee,DeKalb,47041,4868
TN,Tennessee,Decatur,47039,3378
TN,Tennessee,Dickson,47043,11475
TN,Tennessee,Dyer,47045,8274
TN,Tennessee,Fayette,47047,11249
TN,Tennessee,Fentress,47049,5756
TN,Tennessee,Franklin,47051,10747
TN,Tennessee,Gibson,47053,11687
TN,Tennessee,Giles,47055,7508
TN,Tennessee,Grainger,47057,6441
TN,Tennessee,Greene,47059,20106
TN,Tennessee,Grundy,47061,3881
TN,Tennessee,Hamblen,47063,14932
TN,Tennessee,Hamilton,47065,77432
TN,Tennessee,Hancock,47067,1917
TN,Tennessee,Hardeman,47069,5969
TN,Tennessee,Hardin,47071,7624
TN,Tennessee,Hawkins,47073,16371
TN,Tennessee,Haywood,47075,4323
TN,Tennessee,Henderson,47077,6840
TN,Tennessee,Henry,47079,9219
TN,Tennessee,Hickman,47081,5460
TN,Tennessee,Houston,47083,2152
TN,Tennessee,Humphreys,47085,4638
TN,Tennessee,Jackson,47087,3343
TN,Tennessee,Jefferson,47089,14250
TN,Tennessee,Johnson,47091,5351
TN,Tennessee,Knox,47093,93785
TN,Tennessee,Lake,47095,1349
TN,Tennessee,Lauderdale,47097,5358
TN,Tennessee,Lawrence,47099,10147
TN,Tennessee,Lewis,47101,3133
TN,Tennessee,Lincoln,47103,8610
TN,Tennessee,Loudon,47105,18372
TN,Tennessee,Macon,47111,5311
TN,Tennessee,Madison,47113,21847
TN,Tennessee,Marion,47115,7782
TN,Tennessee,Marshall,47117,7255
TN,Tennessee,Maury,47119,21728
TN,Tennessee,McMinn,47107,13618
TN,Tennessee,McNairy,47109,6995
TN,Tennessee,Meigs,47121,3565
TN,Tennessee,Monroe,47123,12811
TN,Tennessee,Montgomery,47125,29432
TN,Tennessee,Moore,47127,1606
TN,Tennessee,Morgan,47129,5107
TN,Tennessee,Obion,47131,8061
TN,Tennessee,Overton,47133,5920
TN,Tennessee,Perry,47135,2213
TN,Tennessee,Pickett,47137,1650
TN,Tennessee,Polk,47139,4898
TN,Tennessee,Putnam,47141,17335
TN,Tennessee,Rhea,47143,8049
TN,Tennessee,Roane,47145,14990
TN,Tennessee,Robertson,47147,14035
TN,Tennessee,Rutherford,47149,46799
TN,Tennessee,Scott,47151,5227
TN,Tennessee,Sequatchie,47153,4785
TN,Tennessee,Sevier,47155,24229
TN,Tennessee,Shelby,47157,158110
TN,Tennessee,Smith,47159,4323
TN,Tennessee,Stewart,47161,3442
TN,Tennessee,Sullivan,47163,43743
TN,Tennessee,Sumner,47165,38156
TN,Tennessee,Tipton,47167,12143
TN,Tennessee,Trousdale,47169,1898
TN,Tennessee,Unicoi,47171,5334
TN,Tennessee,Union,47173,4870
TN,Tennessee,"Van Buren",47175,1796
TN,Tennessee,Warren,47177,9700
TN,Tennessee,Washington,47179,31535
TN,Tennessee,Wayne,47181,3858
TN,Tennessee,Weakley,47183,7415
TN,Tennessee,White,47185,7325
TN,Tennessee,Williamson,47187,39884
TN,Tennessee,Wilson,47189,28667
TN,Tennessee,Unknown,47999,*
TX,Texas,Total,48,4508894
TX,Texas,Anderson,48001,10842
TX,Texas,Andrews,48003,2286
TX,Texas,Angelina,48005,18160
TX,Texas,Aransas,48007,7811
TX,Texas,Archer,48009,2020
TX,Texas,Armstrong,48011,472
TX,Texas,Atascosa,48013,9450
TX,Texas,Austin,48015,7216
TX,Texas,Bailey,48017,1115
TX,Texas,Bandera,48019,7433
TX,Texas,Bastrop,48021,17087
TX,Texas,Baylor,48023,961
TX,Texas,Bee,48025,5003
TX,Texas,Bell,48027,57845
TX,Texas,Bexar,48029,314100
TX,Texas,Blanco,48031,3819
TX,Texas,Borden,48033,126
TX,Texas,Bosque,48035,5330
TX,Texas,Bowie,48037,19874
TX,Texas,Brazoria,48039,54944
TX,Texas,Brazos,48041,27031
TX,Texas,Brewster,48043,2302
TX,Texas,Briscoe,48045,414
TX,Texas,Brooks,48047,1521
TX,Texas,Brown,48049,9446
TX,Texas,Burleson,48051,4801
TX,Texas,Burnet,48053,13849
TX,Texas,Caldwell,48055,8071
TX,Texas,Calhoun,48057,4381
TX,Texas,Callahan,48059,3515
TX,Texas,Cameron,48061,67496
TX,Texas,Camp,48063,2881
TX,Texas,Carson,48065,1240
TX,Texas,Cass,48067,8197
TX,Texas,Castro,48069,1214
TX,Texas,Chambers,48071,7142
TX,Texas,Cherokee,48073,11142
TX,Texas,Childress,48075,1347
TX,Texas,Clay,48077,2726
TX,Texas,Cochran,48079,545
TX,Texas,Coke,48081,963
TX,Texas,Coleman,48083,2568
TX,Texas,Collin,48085,136312
TX,Texas,Collingsworth,48087,651
TX,Texas,Colorado,48089,5612
TX,Texas,Comal,48091,39453
TX,Texas,Comanche,48093,3628
TX,Texas,Concho,48095,756
TX,Texas,Cooke,48097,8896
TX,Texas,Coryell,48099,11293
TX,Texas,Cottle,48101,409
TX,Texas,Crane,48103,683
TX,Texas,Crockett,48105,741
TX,Texas,Crosby,48107,1244
TX,Texas,Culberson,48109,538
TX,Texas,Dallam,48111,892
TX,Texas,Dallas,48113,334706
TX,Texas,Dawson,48115,2250
TX,Texas,DeWitt,48123,4668
TX,Texas,"Deaf Smith",48117,2682
TX,Texas,Delta,48119,1382
TX,Texas,Denton,48121,114997
TX,Texas,Dickens,48125,560
TX,Texas,Dimmit,48127,1883
TX,Texas,Donley,48129,907
TX,Texas,Duval,48131,2350
TX,Texas,Eastland,48133,4734
TX,Texas,Ector,48135,20142
TX,Texas,Edwards,48137,565
TX,Texas,"El Paso",48141,138868
TX,Texas,Ellis,48139,32102
TX,Texas,Erath,48143,7310
TX,Texas,Falls,48145,3809
TX,Texas,Fannin,48147,7918
TX,Texas,Fayette,48149,7395
TX,Texas,Fisher,48151,966
TX,Texas,Floyd,48153,1199
TX,Texas,Foard,48155,348
TX,Texas,"Fort Bend",48157,113254
TX,Texas,Franklin,48159,2539
TX,Texas,Freestone,48161,4614
TX,Texas,Frio,48163,2858
TX,Texas,Gaines,48165,2073
TX,Texas,Galveston,48167,61574
TX,Texas,Garza,48169,873
TX,Texas,Gillespie,48171,9141
TX,Texas,Glasscock,48173,193
TX,Texas,Goliad,48175,1868
TX,Texas,Gonzales,48177,4301
TX,Texas,Gray,48179,4137
TX,Texas,Grayson,48181,30601
TX,Texas,Gregg,48183,25536
TX,Texas,Grimes,48185,6494
TX,Texas,Guadalupe,48187,30130
TX,Texas,Hale,48189,5516
TX,Texas,Hall,48191,778
TX,Texas,Hamilton,48193,2366
TX,Texas,Hansford,48195,906
TX,Texas,Hardeman,48197,985
TX,Texas,Hardin,48199,12131
TX,Texas,Harris,48201,593494
TX,Texas,Harrison,48203,13951
TX,Texas,Hartley,48205,660
TX,Texas,Haskell,48207,1359
TX,Texas,Hays,48209,35564
TX,Texas,Hemphill,48211,651
TX,Texas,Henderson,48213,21832
TX,Texas,Hidalgo,48215,112359
TX,Texas,Hill,48217,9094
TX,Texas,Hockley,48219,4045
TX,Texas,Hood,48221,18702
TX,Texas,Hopkins,48223,8218
TX,Texas,Houston,48225,5620
TX,Texas,Howard,48227,5195
TX,Texas,Hudspeth,48229,735
TX,Texas,Hunt,48231,19697
TX,Texas,Hutchinson,48233,4137
TX,Texas,Irion,48235,354
TX,Texas,Jack,48237,1686
TX,Texas,Jackson,48239,3278
TX,Texas,Jasper,48241,8651
TX,Texas,"Jeff Davis",48243,724
TX,Texas,Jefferson,48245,44055
TX,Texas,"Jim Hogg",48247,979
TX,Texas,"Jim Wells",48249,8118
TX,Texas,Johnson,48251,32965
TX,Texas,Jones,48253,3501
TX,Texas,Karnes,48255,2748
TX,Texas,Kaufman,48257,23061
TX,Texas,Kendall,48259,11442
TX,Texas,Kenedy,48261,52
TX,Texas,Kent,48263,203
TX,Texas,Kerr,48265,17035
TX,Texas,Kimble,48267,1292
TX,Texas,King,48269,39
TX,Texas,Kinney,48271,945
TX,Texas,Kleberg,48273,5160
TX,Texas,Knox,48275,856
TX,Texas,"La Salle",48283,1137
TX,Texas,Lamar,48277,11571
TX,Texas,Lamb,48279,2642
TX,Texas,Lampasas,48281,5719
TX,Texas,Lavaca,48285,5464
TX,Texas,Lee,48287,3878
TX,Texas,Leon,48289,5228
TX,Texas,Liberty,48291,14506
TX,Texas,Limestone,48293,5257
TX,Texas,Lipscomb,48295,626
TX,Texas,"Live Oak",48297,2673
TX,Texas,Llano,48299,8117
TX,Texas,Loving,48301,16
TX,Texas,Lubbock,48303,49752
TX,Texas,Lynn,48305,1071
TX,Texas,Madison,48313,2512
TX,Texas,Marion,48315,3097
TX,Texas,Martin,48317,763
TX,Texas,Mason,48319,1382
TX,Texas,Matagorda,48321,7489
TX,Texas,Maverick,48323,10554
TX,Texas,McCulloch,48307,2215
TX,Texas,McLennan,48309,46841
TX,Texas,McMullen,48311,179
TX,Texas,Medina,48325,10629
TX,Texas,Menard,48327,692
TX,Texas,Midland,48329,20294
TX,Texas,Milam,48331,6245
TX,Texas,Mills,48333,1452
TX,Texas,Mitchell,48335,1463
TX,Texas,Montague,48337,5459
TX,Texas,Montgomery,48339,102883
TX,Texas,Moore,48341,2595
TX,Texas,Morris,48343,3419
TX,Texas,Motley,48345,353
TX,Texas,Nacogdoches,48347,12153
TX,Texas,Navarro,48349,10822
TX,Texas,Newton,48351,3060
TX,Texas,Nolan,48353,3243
TX,Texas,Nueces,48355,63018
TX,Texas,Ochiltree,48357,1330
TX,Texas,Oldham,48359,446
TX,Texas,Orange,48361,16443
TX,Texas,"Palo Pinto",48363,6757
TX,Texas,Panola,48365,5397
TX,Texas,Parker,48367,29940
TX,Texas,Parmer,48369,1469
TX,Texas,Pecos,48371,2333
TX,Texas,Polk,48373,19127
TX,Texas,Potter,48375,19390
TX,Texas,Presidio,48377,1814
TX,Texas,Rains,48379,3337
TX,Texas,Randall,48381,24739
TX,Texas,Reagan,48383,456
TX,Texas,Real,48385,1377
TX,Texas,"Red River",48387,3543
TX,Texas,Reeves,48389,2086
TX,Texas,Refugio,48391,1759
TX,Texas,Roberts,48393,184
TX,Texas,Robertson,48395,4048
TX,Texas,Rockwall,48397,17751
TX,Texas,Runnels,48399,2579
TX,Texas,Rusk,48401,10610
TX,Texas,Sabine,48403,3455
TX,Texas,"San Augustine",48405,2490
TX,Texas,"San Jacinto",48407,7060
TX,Texas,"San Patricio",48409,13393
TX,Texas,"San Saba",48411,1557
TX,Texas,Schleicher,48413,611
TX,Texas,Scurry,48415,2999
TX,Texas,Shackelford,48417,806
TX,Texas,Shelby,48419,5220
TX,Texas,Sherman,48421,379
TX,Texas,Smith,48423,48480
TX,Texas,Somervell,48425,2150
TX,Texas,Starr,48427,9687
TX,Texas,Stephens,48429,2115
TX,Texas,Sterling,48431,233
TX,Texas,Stonewall,48433,378
TX,Texas,Sutton,48435,796
TX,Texas,Swisher,48437,1400
TX,Texas,Tarrant,48439,293500
TX,Texas,Taylor,48441,26040
TX,Texas,Terrell,48443,247
TX,Texas,Terry,48445,2005
TX,Texas,Throckmorton,48447,399
TX,Texas,Titus,48449,5680
TX,Texas,"Tom Green",48451,23017
TX,Texas,Travis,48453,146701
TX,Texas,Trinity,48455,4426
TX,Texas,Tyler,48457,5178
TX,Texas,Upshur,48459,9247
TX,Texas,Upton,48461,618
TX,Texas,Uvalde,48463,5535
TX,Texas,"Val Verde",48465,8604
TX,Texas,"Van Zandt",48467,13533
TX,Texas,Victoria,48469,18377
TX,Texas,Walker,48471,11185
TX,Texas,Waller,48473,8599
TX,Texas,Ward,48475,1870
TX,Texas,Washington,48477,9206
TX,Texas,Webb,48479,35248
TX,Texas,Wharton,48481,8788
TX,Texas,Wheeler,48483,1146
TX,Texas,Wichita,48485,25459
TX,Texas,Wilbarger,48487,2808
TX,Texas,Willacy,48489,3604
TX,Texas,Williamson,48491,90527
TX,Texas,Wilson,48493,10303
TX,Texas,Winkler,48495,1077
TX,Texas,Wise,48497,13350
TX,Texas,Wood,48499,15391
TX,Texas,Yoakum,48501,1256
TX,Texas,Young,48503,4445
TX,Texas,Zapata,48505,2023
TX,Texas,Zavala,48507,2061
TX,Texas,Unknown,48999,*
UT,Utah,Total,49,439441
UT,Utah,Beaver,49001,1379
UT,Utah,"Box Elder",49003,9092
UT,Utah,Cache,49005,15766
UT,Utah,Carbon,49007,4725
UT,Utah,Daggett,49009,277
UT,Utah,Davis,49011,44452
UT,Utah,Duchesne,49013,3361
UT,Utah,Emery,49015,2127
UT,Utah,Garfield,49017,1240
UT,Utah,Grand,49019,2083
UT,Utah,Iron,49021,9667
UT,Utah,Juab,49023,1798
UT,Utah,Kane,49025,2146
UT,Utah,Millard,49027,2554
UT,Utah,Morgan,49029,1770
UT,Utah,Piute,49031,428
UT,Utah,Rich,49033,492
UT,Utah,"Salt Lake",49035,152377
UT,Utah,"San Juan",49037,2319
UT,Utah,Sanpete,49039,5207
UT,Utah,Sevier,49041,4475
UT,Utah,Summit,49043,7017
UT,Utah,Tooele,49045,8873
UT,Utah,Uintah,49047,5141
UT,Utah,Utah,49049,62627
UT,Utah,Wasatch,49051,5146
UT,Utah,Washington,49053,43565
UT,Utah,Wayne,49055,700
UT,Utah,Weber,49057,38636
UT,Utah,Unknown,49999,*
VT,Vermont,Total,50,158609
VT,Vermont,Addison,50001,9408
VT,Vermont,Bennington,50003,10452
VT,Vermont,Caledonia,50005,8087
VT,Vermont,Chittenden,50007,32514
VT,Vermont,Essex,50009,1902
VT,Vermont,Franklin,50011,10927
VT,Vermont,"Grand Isle",50013,2213
VT,Vermont,Lamoille,50015,5790
VT,Vermont,Orange,50017,7999
VT,Vermont,Orleans,50019,7891
VT,Vermont,Rutland,50021,17462
VT,Vermont,Washington,50023,14781
VT,Vermont,Windham,50025,12618
VT,Vermont,Windsor,50027,16563
VT,Vermont,Unknown,50999,*
VA,Virginia,Total,51,1608810
VA,Virginia,Accomack,51001,9659
VA,Virginia,Albemarle,51003,23846
VA,Virginia,"Alexandria City",51510,19189
VA,Virginia,Alleghany,51005,4646
VA,Virginia,Amelia,51007,3325
VA,Virginia,Amherst,51009,8192
VA,Virginia,Appomattox,51011,4280
VA,Virginia,Arlington,51013,26127
VA,Virginia,Augusta,51015,19587
VA,Virginia,Bath,51017,1319
VA,Virginia,Bedford,51019,21404
VA,Virginia,Bland,51021,1845
VA,Virginia,Botetourt,51023,9208
VA,Virginia,"Bristol City",51520,4488
VA,Virginia,Brunswick,51025,4186
VA,Virginia,Buchanan,51027,6831
VA,Virginia,Buckingham,51029,3859
VA,Virginia,"Buena Vista City",51530,1481
VA,Virginia,Campbell,51031,13606
VA,Virginia,Caroline,51033,6422
VA,Virginia,Carroll,51035,8731
VA,Virginia,"Charles City",51036,2025
VA,Virginia,Charlotte,51037,3259
VA,Virginia,"Charlottesville City",51540,6332
VA,Virginia,"Chesapeake City",51550,42618
VA,Virginia,Chesterfield,51041,68147
VA,Virginia,Clarke,51043,3743
VA,Virginia,"Colonial Heights City",51570,4104
VA,Virginia,"Covington City",51580,1553
VA,Virginia,Craig,51045,1395
VA,Virginia,Culpeper,51047,10407
VA,Virginia,Cumberland,51049,2411
VA,Virginia,"Danville City",51590,11049
VA,Virginia,Dickenson,51051,4826
VA,Virginia,Dinwiddie,51053,6322
VA,Virginia,"Emporia City",51595,1319
VA,Virginia,Essex,51057,3088
VA,Virginia,Fairfax,51059,166058
VA,Virginia,"Fairfax City",51600,4238
VA,Virginia,"Falls Church City",51610,2251
VA,Virginia,Fauquier,51061,13866
VA,Virginia,Floyd,51063,4424
VA,Virginia,Fluvanna,51065,6902
VA,Virginia,Franklin,51067,15872
VA,Virginia,"Franklin City",51620,2212
VA,Virginia,Frederick,51069,18592
VA,Virginia,"Fredericksburg City",51630,4380
VA,Virginia,"Galax City",51640,1693
VA,Virginia,Giles,51071,4535
VA,Virginia,Gloucester,51073,9681
