,FIPS,County_Name,State,UIC_2013,UIC_Group,MEDICARE_ENROLL,POPESTIMATE,MED_HOUSE_INCOME,PHARMA_COUNT,HOSP_BED_100,POP_1MILE_TO_PARK,MEDICARE_RATE,PARK_1MILE_RATE
2388,46055,Haakon County,SD,7,Nonmetro,518,1872,50898,Data Not Collected,96.31,104,0.2767094017094017,0.05555555555555555
2389,46057,Hamlin County,SD,10,Nonmetro,1101,6164,62651,Data Not Collected,No Counts,319,0.17861778066190787,0.05175210902011681
2390,46059,Hand County,SD,10,Nonmetro,868,3145,59237,Data Not Collected,35.14,23,0.27599364069952304,0.007313195548489666
2391,46061,Hanson County,SD,5,Nonmetro,1329,3461,62597,Data Not Collected,No Counts,56,0.38399306558798035,0.016180294712510836
2392,46063,Harding County,SD,12,Nonmetro,258,1311,58732,Data Not Collected,No Counts,449,0.19679633867276888,0.34248665141113654
2393,46065,Hughes County,SD,8,Nonmetro,3429,17765,70615,2,28.24,9718,0.19301998311286236,0.5470306783000282
2394,46067,Hutchinson County,SD,7,Nonmetro,1849,7427,54669,Data Not Collected,67.47,125,0.24895651003096808,0.01683048337148243
2395,46069,Hyde County,SD,10,Nonmetro,344,1262,55510,Data Not Collected,No Counts,58,0.27258320126782887,0.04595879556259905
2396,46071,Jackson County,SD,7,Nonmetro,467,2806,36853,Data Not Collected,No Counts,580,0.16642908054169636,0.2066999287241625
2397,46073,Jerauld County,SD,10,Nonmetro,545,1663,49086,Data Not Collected,96.56,101,0.32772098616957307,0.060733613950691524
2398,46075,Jones County,SD,10,Nonmetro,234,917,49156,Data Not Collected,No Counts,62,0.25517993456924754,0.06761177753544166
2399,46077,Kingsbury County,SD,10,Nonmetro,1368,5187,56758,Data Not Collected,11.51,117,0.26373626373626374,0.022556390977443608
2400,46079,Lake County,SD,6,Nonmetro,2457,11059,65643,Data Not Collected,19.98,5095,0.22217198661723483,0.46071073333936163
2401,46081,Lawrence County,SD,5,Nonmetro,6603,25768,56366,3,24.02,19083,0.25624805960881714,0.7405696988512884
2402,46083,Lincoln County,SD,2,Metro,9326,65161,86972,4,9.75,30846,0.14312241985236568,0.473381317045472
2403,46085,Lyman County,SD,10,Nonmetro,662,3718,43531,Data Not Collected,No Counts,1026,0.17805271651425497,0.2759548144163529
2404,46087,McCook County,SD,2,Metro,1243,5682,64693,Data Not Collected,No Counts,355,0.21876099964801127,0.06247800070397747
2405,46089,McPherson County,SD,10,Nonmetro,704,2411,44625,Data Not Collected,16.69,40,0.29199502281211115,0.01659062629614268
2406,46091,Marshall County,SD,10,Nonmetro,1102,4306,56885,Data Not Collected,46.51,406,0.25592196934509986,0.09428704133766837
2407,46093,Meade County,SD,2,Metro,5411,29852,58406,1,26.46,16058,0.1812608870427442,0.5379204073428916
2408,46095,Mellette County,SD,12,Nonmetro,335,1918,37844,Data Not Collected,No Counts,5,0.17466110531803963,0.0026068821689259644
2409,46097,Miner County,SD,7,Nonmetro,600,2298,49824,Data Not Collected,No Counts,93,0.26109660574412535,0.04046997389033943
2410,46099,Minnehaha County,SD,2,Metro,36055,197214,64526,14,60.6,161784,0.18282170636973033,0.8203474398369284
2411,46101,Moody County,SD,7,Nonmetro,1319,6336,73264,Data Not Collected,28.46,28,0.20817550505050506,0.004419191919191919
2412,46103,Pennington County,SD,2,Metro,26822,109222,62214,5,41.01,80578,0.24557323616121293,0.7377451429199245
2413,46105,Perkins County,SD,7,Nonmetro,787,2835,46786,Data Not Collected,No Counts,842,0.2776014109347443,0.29700176366843034
2414,46107,Potter County,SD,10,Nonmetro,663,2472,57324,Data Not Collected,24.28,232,0.2682038834951456,0.09385113268608414
2415,46109,Roberts County,SD,10,Nonmetro,2138,10280,50673,1,24.37,694,0.20797665369649806,0.06750972762645914
2416,46111,Sanborn County,SD,10,Nonmetro,525,2330,51952,Data Not Collected,No Counts,58,0.22532188841201717,0.024892703862660945
2418,46115,Spink County,SD,10,Nonmetro,1558,6361,53282,1,39.44,100,0.24493004244615627,0.015720798616569723
2419,46117,Stanley County,SD,8,Nonmetro,701,2980,76413,1,No Counts,1195,0.23523489932885905,0.401006711409396
2420,46119,Sully County,SD,8,Nonmetro,340,1446,59157,Data Not Collected,No Counts,219,0.2351313969571231,0.15145228215767634
2421,46121,Todd County,SD,12,Nonmetro,927,9319,31256,Data Not Collected,37.56,0,0.09947419250992595,0.0
2422,46123,Tripp County,SD,11,Nonmetro,1344,5624,46162,Data Not Collected,44.63,628,0.23897581792318634,0.1116642958748222
2423,46125,Turner County,SD,2,Metro,1969,8673,62754,Data Not Collected,13.84,78,0.2270264037818517,0.008993427879626427
2424,46127,Union County,SD,2,Metro,3336,16811,82574,Data Not Collected,22.58,4537,0.19844149663910535,0.26988281482362736
2425,46129,Walworth County,SD,11,Nonmetro,1500,5315,45288,Data Not Collected,47.27,2930,0.28222013170272814,0.5512699905926622
2426,46135,Yankton County,SD,8,Nonmetro,5060,23310,57075,3,104.14,14406,0.21707421707421706,0.618018018018018
2427,46137,Ziebach County,SD,7,Nonmetro,163,2413,31599,Data Not Collected,33.5,51,0.06755076668048073,0.021135515955242438
2428,47001,Anderson County,TN,2,Metro,18887,77123,53002,12,41.06,38653,0.2448945191447428,0.5011864165035074
2429,47003,Bedford County,TN,3,Nonmetro,9335,50237,58593,4,11.93,5211,0.1858192169118379,0.10372832772657603
2430,47005,Benton County,TN,9,Nonmetro,4687,15864,44759,2,15.81,2893,0.29544881492687847,0.18236258194654564
2431,47007,Bledsoe County,TN,7,Nonmetro,3329,14913,45780,2,16.74,2069,0.22322805605847248,0.13873801381345136
2432,47009,Blount County,TN,2,Metro,32521,135280,67576,12,33.86,46629,0.2403976936723832,0.34468509757539917
2433,47011,Bradley County,TN,2,Metro,23041,108620,49802,13,23.08,41550,0.21212483888786596,0.38252623826183024
2434,47013,Campbell County,TN,2,Metro,10466,39272,42331,5,30.55,16508,0.2665003055612141,0.4203503768588307
2435,47015,Cannon County,TN,1,Metro,3306,14506,50628,1,41.25,924,0.2279056941955053,0.0636977802288708
2436,47017,Carroll County,TN,6,Nonmetro,7352,28440,47390,4,24.63,1302,0.25850914205344583,0.04578059071729958
2437,47019,Carter County,TN,2,Metro,15460,56356,44786,4,21.49,51619,0.2743274895308397,0.9159450635247356
2438,47021,Cheatham County,TN,1,Metro,7986,41072,78330,5,2.92,11904,0.1944390338917024,0.2898324892871056
2439,47023,Chester County,TN,2,Metro,3789,17341,42839,1,No Counts,6753,0.2184995098321896,0.38942390865578685
2440,47025,Claiborne County,TN,6,Nonmetro,8666,32043,43365,3,26.53,5348,0.2704490840433168,0.16690072714789503
2441,47027,Clay County,TN,10,Nonmetro,2217,7581,37683,2,No Counts,3788,0.2924416303917689,0.4996702282020842
2442,47029,Cocke County,TN,5,Nonmetro,10438,35999,41576,3,20.54,13352,0.2899524986805189,0.3708991916442123
2443,47031,Coffee County,TN,3,Nonmetro,12780,57889,55177,6,27.54,16855,0.2207673305809394,0.2911606695572561
2444,47033,Crockett County,TN,2,Metro,3228,13911,50046,2,No Counts,651,0.232046581841708,0.046797498382574944
2445,47035,Cumberland County,TN,5,Nonmetro,22790,61145,52529,6,30.85,12274,0.37272058222258564,0.2007359555155777
2446,47037,Davidson County,TN,1,Metro,98220,715884,64418,91,61.25,641259,0.13720099904453795,0.8957582513368088
2447,47039,Decatur County,TN,12,Nonmetro,3292,11435,47232,1,No Counts,460,0.2878880629645824,0.04022737210319195
2448,47041,DeKalb County,TN,4,Nonmetro,4782,20080,51002,2,35.2,9225,0.23814741035856574,0.45941235059760954
2449,47043,Dickson County,TN,1,Metro,10969,54315,60309,5,28.84,7588,0.20195157875356715,0.13970358096290159
2450,47045,Dyer County,TN,8,Nonmetro,8335,36801,50906,5,61.4,9069,0.2264884106410152,0.24643352082823836
2451,47047,Fayette County,TN,1,Metro,10553,41990,73132,3,No Counts,532,0.2513217432722077,0.012669683257918552
2452,47049,Fentress County,TN,10,Nonmetro,5542,18489,43931,3,No Counts,3018,0.2997457947969063,0.1632321921142301
2453,47051,Franklin County,TN,5,Nonmetro,10466,42774,49491,4,35.53,12567,0.24468134848272316,0.2937999719455744
2454,47053,Gibson County,TN,6,Nonmetro,11717,50429,47850,7,13.9,8065,0.23234646731047612,0.15992781931031747
2455,47055,Giles County,TN,4,Nonmetro,7403,30346,51332,2,31.36,963,0.24395307454030185,0.0317340011863178
2456,47057,Grainger County,TN,2,Metro,6233,23527,45056,1,No Counts,391,0.26492965528966717,0.016619203468355506
2457,47059,Greene County,TN,5,Nonmetro,19469,70152,43164,12,34.18,14872,0.2775259436651842,0.2119968069335158
2458,47061,Grundy County,TN,7,Nonmetro,3841,13529,41133,1,No Counts,3351,0.28390864069776034,0.24769014709143322
2459,47063,Hamblen County,TN,2,Metro,14941,64499,48047,11,25.92,28836,0.2316470022791051,0.4470766988635483
2460,47065,Hamilton County,TN,2,Metro,74684,366207,61478,39,47.28,262351,0.2039393020887094,0.7164008334084275
2461,47067,Hancock County,TN,7,Nonmetro,1873,6662,33109,Data Not Collected,15.1,29,0.2811468027619334,0.004353047132993095
2462,47069,Hardeman County,TN,4,Nonmetro,5979,25462,44937,1,93.66,1180,0.2348205168486372,0.04634357081140523
2463,47071,Hardin County,TN,6,Nonmetro,7471,26831,46776,6,21.64,5864,0.27844657299392495,0.21855316611382355
2464,47073,Hawkins County,TN,2,Metro,16023,56721,52898,5,8.82,10017,0.2824879674194743,0.17660125879303962
2465,47075,Haywood County,TN,4,Nonmetro,4235,17864,43742,2,No Counts,3479,0.23706896551724138,0.19474921630094044
2466,47077,Henderson County,TN,6,Nonmetro,6789,27842,47599,3,16.18,4424,0.24384024136197113,0.15889663098915308
2467,47079,Henry County,TN,8,Nonmetro,9150,32199,41598,4,44.22,7005,0.28417031584831826,0.21755334016584366
2468,47081,Hickman County,TN,1,Metro,5377,24925,53738,Data Not Collected,10.02,0,0.2157271815446339,0.0
2469,47083,Houston County,TN,4,Nonmetro,2133,8283,47465,Data Not Collected,30.18,37,0.2575153929735603,0.004466980562598093
2470,47085,Humphreys County,TN,4,Nonmetro,4587,18990,57767,3,13.18,4705,0.24154818325434438,0.24776197998946814
2471,47087,Jackson County,TN,3,Nonmetro,3211,11617,43115,Data Not Collected,No Counts,4192,0.2764052681415167,0.36085047774812773
2472,47089,Jefferson County,TN,2,Metro,13845,54683,57864,4,10.57,6769,0.25318654792165757,0.12378618583472012
2473,47091,Johnson County,TN,6,Nonmetro,5247,17948,43039,3,1.11,17755,0.29234455092489414,0.9892467127256519
2474,47093,Knox County,TN,2,Metro,90910,478971,57886,58,36.09,332551,0.18980272292059436,0.6943029953796785
2475,47095,Lake County,TN,9,Nonmetro,1364,7005,32163,Data Not Collected,No Counts,2217,0.1947180585296217,0.3164882226980728
2476,47097,Lauderdale County,TN,4,Nonmetro,5375,25143,43386,2,9.96,7983,0.2137771944477588,0.317503877818876
2477,47099,Lawrence County,TN,3,Nonmetro,10091,44159,47353,3,22.4,3934,0.2285151384768677,0.08908716229987092
2478,47101,Lewis County,TN,4,Nonmetro,3085,12582,48288,2,No Counts,1086,0.2451915434748053,0.08631378159275155
2479,47103,Lincoln County,TN,6,Nonmetro,8376,35319,56661,3,16.71,1311,0.23715280727087404,0.03711883122398709
2480,47105,Loudon County,TN,2,Metro,17066,54886,70292,6,9.07,14843,0.3109353933607842,0.27043326166964254
2481,47107,McMinn County,TN,5,Nonmetro,13183,53276,50297,5,22.13,11031,0.24744725579998497,0.2070538328703356
2482,47109,McNairy County,TN,6,Nonmetro,7018,25866,44341,3,No Counts,2288,0.27132142580994356,0.0884558880383515
2483,47111,Macon County,TN,1,Metro,5178,25216,47031,3,9.9,1811,0.20534581218274112,0.07181947969543147
2484,47113,Madison County,TN,2,Metro,21235,98823,47580,13,91.11,44753,0.2148791273286583,0.45286016413183167
2485,47115,Marion County,TN,2,Metro,7363,28837,50941,3,No Counts,8293,0.2553316919235704,0.28758192599785
2486,47117,Marshall County,TN,3,Nonmetro,6897,34318,58073,4,7.26,9585,0.20097325018940498,0.2792994929774462
2487,47119,Maury County,TN,1,Metro,19942,100974,65942,10,26.65,26144,0.19749638520807336,0.25891813734228614
2488,47121,Meigs County,TN,7,Nonmetro,3404,12758,49242,Data Not Collected,No Counts,363,0.26681298009092336,0.028452735538485655
2489,47123,Monroe County,TN,6,Nonmetro,12339,46250,50945,10,12.72,15667,0.2667891891891892,0.3387459459459459
2490,47125,Montgomery County,TN,2,Metro,27220,220069,60779,22,15.24,115565,0.12368847952233163,0.5251307544451967
2491,47127,Moore County,TN,8,Nonmetro,1548,6461,64271,Data Not Collected,No Counts,876,0.23959139452097197,0.1355827271320229
2492,47129,Morgan County,TN,2,Metro,5075,21035,48321,2,No Counts,10163,0.24126455906821964,0.4831471357261707
2493,47131,Obion County,TN,8,Nonmetro,8054,30787,45643,4,56.32,6024,0.26160392373404356,0.19566700230616818
2494,47133,Overton County,TN,8,Nonmetro,5844,22511,43167,2,50.47,3462,0.25960641464173073,0.15379147972102528
2495,47135,Perry County,TN,4,Nonmetro,2156,8366,46366,Data Not Collected,63.4,421,0.2577097776715276,0.050322734879273245
2496,47137,Pickett County,TN,10,Nonmetro,1635,5001,40120,Data Not Collected,No Counts,3514,0.32693461307738453,0.7026594681063787
2497,47139,Polk County,TN,2,Metro,4833,17544,48184,3,No Counts,13654,0.27547879616963067,0.7782717738258094
2498,47141,Putnam County,TN,3,Nonmetro,16875,79854,47120,11,35.63,31969,0.2113231647757157,0.4003431262053247
2499,47143,Rhea County,TN,5,Nonmetro,7868,32870,45724,3,7.6,11684,0.23936720413751142,0.35546090660176455
2500,47145,Roane County,TN,2,Metro,14724,53404,58988,3,10.09,8929,0.27570968466781515,0.16719721369185828
2501,47147,Robertson County,TN,1,Metro,13678,72803,63918,9,14.96,12992,0.18787687320577448,0.17845418458030576
2502,47149,Rutherford County,TN,1,Metro,43982,341486,73980,34,24.42,159238,0.12879590964197654,0.466309014132351
2503,47151,Scott County,TN,6,Nonmetro,5263,21850,39020,3,11.45,8600,0.2408695652173913,0.39359267734553777
2504,47153,Sequatchie County,TN,2,Metro,4496,15826,51197,3,No Counts,2128,0.28408947301908255,0.1344622772652597
2505,47155,Sevier County,TN,5,Nonmetro,23956,98380,54284,15,8.02,19010,0.24350477739377924,0.19323033136816425
2506,47157,Shelby County,TN,1,Metro,154933,929744,50870,80,43.74,809648,0.16664049458775748,0.8708289593694608
2507,47159,Smith County,TN,1,Metro,4218,19904,59355,2,12.54,7705,0.21191720257234728,0.38710811897106107
2508,47161,Stewart County,TN,7,Nonmetro,3379,13657,55022,2,No Counts,6043,0.24741890605550268,0.4424837079885773
2509,47163,Sullivan County,TN,2,Metro,43007,158163,48968,24,76.6,85788,0.27191568192307936,0.5424024582234783
2510,47165,Sumner County,TN,1,Metro,36294,196281,72325,18,13.43,94200,0.1849083711617528,0.4799241903189815
2511,47167,Tipton County,TN,1,Metro,11723,60970,61432,4,16.4,18500,0.19227488928981468,0.3034279153682139
2512,47169,Trousdale County,TN,1,Metro,1865,11615,54970,2,21.44,4829,0.1605682307361171,0.4157554885923375
2513,47171,Unicoi County,TN,2,Metro,5294,17928,45635,3,26.87,17821,0.2952922802320393,0.9940316822846943
2514,47173,Union County,TN,2,Metro,4694,19802,45520,2,No Counts,3725,0.23704676295323704,0.18811231188768812
2515,47175,Van Buren County,TN,10,Nonmetro,1754,6168,45908,Data Not Collected,No Counts,1589,0.2843709468223087,0.25761997405966275
2516,47177,Warren County,TN,3,Nonmetro,9488,40953,49532,7,30.47,4775,0.23168021878739042,0.11659707469538251
2517,47179,Washington County,TN,2,Metro,30260,133001,52088,26,54.93,62647,0.2275170863376967,0.47102653363508545
2518,47181,Wayne County,TN,6,Nonmetro,3872,16232,42754,2,49.38,0,0.2385411532774766,0.0
2519,47183,Weakley County,TN,8,Nonmetro,7397,32902,46979,4,47.47,6525,0.22481915992948756,0.19831621178043887
2520,47185,White County,TN,9,Nonmetro,7095,27351,46475,3,21.88,6303,0.259405506197214,0.23044861248217616
2521,47187,Williamson County,TN,1,Metro,36413,247726,118257,31,12.43,120170,0.1469890120536399,0.485092400474718
2522,47189,Wilson County,TN,1,Metro,26898,147737,77822,15,11.44,63230,0.1820667808335082,0.4279902800246384
2523,48001,Anderson County,TX,8,Nonmetro,10520,57922,50879,4,26.95,13851,0.1816235627222817,0.23913193605193192
2524,48003,Andrews County,TX,5,Nonmetro,2179,18610,76600,Data Not Collected,18.27,12336,0.1170875873186459,0.6628694250403009
2525,48005,Angelina County,TX,8,Nonmetro,17703,86395,49943,8,53.85,38342,0.2049076914173274,0.4437988309508652
2526,48007,Aransas County,TX,2,Metro,7394,23830,51461,3,No Counts,11940,0.3102811582039446,0.5010490977759127
2527,48009,Archer County,TX,2,Metro,1926,8560,69566,Data Not Collected,No Counts,172,0.225,0.020093457943925235
2528,48011,Armstrong County,TX,2,Metro,448,1848,62256,1,No Counts,81,0.24242424242424243,0.04383116883116883
2529,48013,Atascosa County,TX,1,Metro,9033,48981,60594,4,13.65,5481,0.18441844796962087,0.11190053285968028
2530,48015,Austin County,TX,1,Metro,6760,30167,60593,2,10.63,2556,0.22408592170252262,0.08472834554314317
2531,48017,Bailey County,TX,9,Nonmetro,1089,6904,48259,2,36.45,1133,0.15773464658169178,0.16410776361529547
2532,48019,Bandera County,TX,1,Metro,6873,20851,64389,Data Not Collected,No Counts,2132,0.32962447844228093,0.10224929259987531
2533,48021,Bastrop County,TX,1,Metro,15932,97216,74612,6,0.82,22445,0.16388248847926268,0.23087763331138908
2534,48023,Baylor County,TX,6,Nonmetro,983,3465,44392,1,72.17,151,0.2836940836940837,0.04357864357864358
2535,48025,Bee County,TX,5,Nonmetro,4907,31047,46316,3,22.27,12397,0.15805069732985474,0.3992978387605888
2536,48027,Bell County,TX,2,Metro,53810,370647,53639,25,34.52,247560,0.14517856612895827,0.6679131356789614
2537,48029,Bexar County,TX,1,Metro,301646,2009324,60477,174,30.94,1626841,0.15012312598665023,0.8096459306712108
2538,48031,Blanco County,TX,4,Nonmetro,3418,11374,66383,1,No Counts,519,0.3005099349393353,0.04563038508879901
2539,48033,Borden County,TX,7,Nonmetro,132,631,69499,Data Not Collected,No Counts,0,0.2091917591125198,0.0
2540,48035,Bosque County,TX,4,Nonmetro,5144,18235,58056,1,13.71,5094,0.2820948724979435,0.2793528927885934
2541,48037,Bowie County,TX,2,Metro,19667,92893,50326,14,93.11,41499,0.2117167063180218,0.4467397974013112
2542,48039,Brazoria County,TX,1,Metro,50820,372031,83576,42,7.15,220044,0.13660151976582596,0.591466840128914
2543,48041,Brazos County,TX,2,Metro,24777,233849,53570,21,26.1,187630,0.10595298675641118,0.8023553660695577
2544,48043,Brewster County,TX,11,Nonmetro,2234,9546,48537,1,26.13,5342,0.23402472239681543,0.5596061177456526
2545,48045,Briscoe County,TX,12,Nonmetro,399,1435,50062,Data Not Collected,No Counts,110,0.2780487804878049,0.07665505226480836
2546,48047,Brooks County,TX,9,Nonmetro,1576,7076,33513,2,No Counts,3728,0.22272470322215943,0.5268513284341436
2547,48049,Brown County,TX,8,Nonmetro,9197,38095,48752,6,49.47,19069,0.24142275889224307,0.5005643785273658
2548,48051,Burleson County,TX,2,Metro,4535,17642,64836,1,14.17,4628,0.2570570230132638,0.26232853417979823
2549,48053,Burnet County,TX,4,Nonmetro,13116,49130,63813,5,14.36,18170,0.2669651943822512,0.36983513128434764
2550,48055,Caldwell County,TX,1,Metro,7700,45883,66128,4,12.62,14172,0.16781814615434912,0.3088725671817449
2551,48057,Calhoun County,TX,5,Nonmetro,4250,20106,58470,3,12.47,10256,0.21137968765542625,0.510096488610365
2552,48059,Callahan County,TX,2,Metro,3356,13708,54862,1,No Counts,2150,0.24482054274875986,0.15684271957980742
2553,48061,Cameron County,TX,2,Metro,65460,421017,44440,38,32.62,310510,0.15548065755064522,0.7375236629399763
2554,48063,Camp County,TX,6,Nonmetro,2803,12464,43130,2,20.08,2754,0.22488767650834404,0.2209563543003851
2555,48065,Carson County,TX,2,Metro,1218,5807,66597,Data Not Collected,No Counts,50,0.20974685724126055,0.008610297916307904
2556,48067,Cass County,TX,6,Nonmetro,8084,28454,50595,1,No Counts,4713,0.2841076825753848,0.16563576298587193
2557,48069,Castro County,TX,6,Nonmetro,1218,7371,55139,Data Not Collected,23.17,625,0.16524216524216523,0.08479175145841812
2558,48071,Chambers County,TX,1,Metro,6435,46571,89991,1,2.98,16316,0.13817611818513667,0.3503467823323527
2559,48073,Cherokee County,TX,5,Nonmetro,10743,50412,45894,4,76.27,14250,0.21310402285170196,0.2826707926684123
2560,48075,Childress County,TX,11,Nonmetro,1320,6664,45473,2,58.66,2786,0.19807923169267708,0.4180672268907563
2561,48077,Clay County,TX,2,Metro,2660,10218,62763,1,24.4,1083,0.2603249168134664,0.10598943041691133
2562,48079,Cochran County,TX,10,Nonmetro,559,2547,44584,Data Not Collected,70.34,13,0.2194738908519827,0.005104043973301924
2563,48081,Coke County,TX,7,Nonmetro,944,3285,51050,Data Not Collected,No Counts,80,0.28736681887366816,0.0243531202435312
2564,48083,Coleman County,TX,6,Nonmetro,2524,7684,43623,1,32.59,1784,0.32847475273295157,0.23217074440395627
2565,48085,Collin County,TX,1,Metro,124601,1064465,101560,127,23.96,932753,0.11705504643177558,0.8762646024059034
2566,48087,Collingsworth County,TX,10,Nonmetro,642,2652,47885,Data Not Collected,49.34,30,0.2420814479638009,0.011312217194570135
2567,48089,Colorado County,TX,4,Nonmetro,5336,20557,52726,4,31.61,1301,0.25957094906844386,0.06328744466605049
2568,48091,Comal County,TX,1,Metro,35281,161501,79290,15,12.72,75313,0.21845685166036125,0.46633147782366674
2569,48093,Comanche County,TX,9,Nonmetro,3589,13594,47282,1,18.38,1381,0.26401353538325734,0.10158893629542445
2570,48095,Concho County,TX,6,Nonmetro,729,3303,47412,Data Not Collected,48.21,34,0.22070844686648503,0.010293672419013019
2571,48097,Cooke County,TX,3,Nonmetro,8413,41668,66323,4,18.71,11277,0.20190553902275127,0.27063933954113467
2572,48099,Coryell County,TX,2,Metro,10736,83093,58398,7,3.01,26697,0.12920462614179293,0.32129060209644617
2573,48101,Cottle County,TX,12,Nonmetro,414,1380,44430,Data Not Collected,No Counts,0,0.3,0.0
2574,48103,Crane County,TX,6,Nonmetro,677,4675,67547,Data Not Collected,53.56,44,0.14481283422459892,0.009411764705882352
2575,48105,Crockett County,TX,11,Nonmetro,728,3098,54458,Data Not Collected,No Counts,17,0.23499031633311815,0.005487411233053583
2576,48107,Crosby County,TX,2,Metro,1276,5133,42804,Data Not Collected,3.92,28,0.24858757062146894,0.005454899668809663
2577,48109,Culberson County,TX,12,Nonmetro,552,2188,47479,Data Not Collected,63.84,102,0.2522851919561243,0.04661791590493602
2578,48111,Dallam County,TX,11,Nonmetro,963,7115,55253,Data Not Collected,No Counts,4158,0.13534785664089952,0.5843991567111736
2579,48113,Dallas County,TX,1,Metro,325218,2613539,65770,266,31.88,2563828,0.12443587028928974,0.9809794305728745
2580,48115,Dawson County,TX,8,Nonmetro,2303,12456,47233,Data Not Collected,16.88,5461,0.1848908156711625,0.4384232498394348
2581,48117,Deaf Smith County,TX,5,Nonmetro,2759,18583,51412,2,22.7,14015,0.1484690308346338,0.7541839315503417
2582,48119,Delta County,TX,4,Nonmetro,1378,5230,50456,Data Not Collected,No Counts,2836,0.26347992351816446,0.5422562141491396
2583,48121,Denton County,TX,1,Metro,103784,906422,90880,86,16.48,780208,0.11449854482790577,0.8607558068978908
2584,48123,DeWitt County,TX,6,Nonmetro,4536,19824,53899,1,24.74,609,0.2288135593220339,0.03072033898305085
2585,48125,Dickens County,TX,7,Nonmetro,540,1770,42034,1,No Counts,11,0.3050847457627119,0.0062146892655367235
2586,48127,Dimmit County,TX,6,Nonmetro,1952,8615,42788,2,29.2,4810,0.22658154381892048,0.5583284968078932
2587,48129,Donley County,TX,7,Nonmetro,893,3258,57526,Data Not Collected,No Counts,1051,0.2740945365254758,0.32259054634745243
2588,48131,Duval County,TX,9,Nonmetro,2376,9831,40601,Data Not Collected,No Counts,50,0.2416844675007629,0.005085952598921778
2589,48133,Eastland County,TX,6,Nonmetro,4629,17725,50317,3,29.29,3464,0.2611565585331453,0.19543018335684062
2590,48135,Ector County,TX,2,Metro,19637,165171,62669,18,38.56,101703,0.11888890906999412,0.615743683818588
2591,48137,Edwards County,TX,12,Nonmetro,539,1422,45330,Data Not Collected,No Counts,26,0.3790436005625879,0.01828410689170183
2592,48139,Ellis County,TX,1,Metro,29405,192455,79849,22,9.73,61810,0.15278896365384115,0.3211659868540698
2593,48141,El Paso County,TX,2,Metro,133339,865657,48522,67,30,725054,0.15403213975050165,0.8375765459067506
2594,48143,Erath County,TX,3,Nonmetro,6926,42545,61453,4,22.94,12891,0.16279233752497355,0.3029968268891762
2595,48145,Falls County,TX,2,Metro,3671,16968,44590,1,21.23,4323,0.21634842055634135,0.2547736916548798
2596,48147,Fannin County,TX,4,Nonmetro,7781,35662,59746,5,81.72,5104,0.21818742639223823,0.1431215299198026
2597,48149,Fayette County,TX,4,Nonmetro,7063,24435,63713,4,26.58,4824,0.2890525885001023,0.1974217311233886
2598,48151,Fisher County,TX,7,Nonmetro,967,3672,52828,Data Not Collected,38.07,0,0.2633442265795207,0.0
2599,48153,Floyd County,TX,6,Nonmetro,1244,5402,44256,Data Not Collected,46.49,217,0.2302850796001481,0.04017030729359496
2600,48155,Foard County,TX,10,Nonmetro,344,1095,40955,Data Not Collected,No Counts,4,0.3141552511415525,0.0036529680365296802
2601,48157,Fort Bend County,TX,1,Metro,100642,822779,97210,101,14.11,508005,0.12231960222611418,0.6174258215146473
2602,48159,Franklin County,TX,9,Nonmetro,2388,10359,58927,1,No Counts,1294,0.23052418187083695,0.12491553238729607
2603,48161,Freestone County,TX,9,Nonmetro,4408,19435,54502,1,19.03,2992,0.2268073064059686,0.15394906097247235
2604,48163,Frio County,TX,4,Nonmetro,2784,18385,47007,2,11.98,363,0.15142779439760676,0.019744356812618984
2605,48165,Gaines County,TX,9,Nonmetro,2025,21598,63528,2,15.21,6489,0.09375868135938513,0.30044448560051856
2606,48167,Galveston County,TX,1,Metro,57970,350682,78465,40,23.19,261869,0.16530645998368892,0.7467420626094297
2607,48169,Garza County,TX,6,Nonmetro,861,5816,50934,Data Not Collected,No Counts,207,0.14803988995873452,0.03559147180192572
2608,48171,Gillespie County,TX,8,Nonmetro,8726,26725,64365,3,31.42,2304,0.326510757717493,0.08621141253507951
2609,48173,Glasscock County,TX,5,Nonmetro,192,1116,85001,Data Not Collected,No Counts,0,0.17204301075268819,0.0
2610,48175,Goliad County,TX,2,Metro,1765,7012,54970,Data Not Collected,No Counts,200,0.2517113519680548,0.02852253280091272
2611,48177,Gonzales County,TX,4,Nonmetro,4072,19653,55363,2,16.79,5886,0.20719483030580574,0.2994962601129599
2612,48179,Gray County,TX,5,Nonmetro,4094,21227,54141,2,51.47,16522,0.19286757431572996,0.7783483299571301
2613,48181,Grayson County,TX,2,Metro,29355,135543,59554,20,49.7,60872,0.21657333835019146,0.44909733442523775
2614,48183,Gregg County,TX,2,Metro,24756,124239,51394,22,59.67,79141,0.19926110158645835,0.6370060930947609
2615,48185,Grimes County,TX,4,Nonmetro,6030,29268,57795,1,8.5,5060,0.20602706027060272,0.17288506218395516
2616,48187,Guadalupe County,TX,1,Metro,27825,172706,78909,12,8.82,95428,0.16111194747142543,0.55254594513219
2617,48189,Hale County,TX,5,Nonmetro,5518,32522,46589,3,27.13,19722,0.1696697620072566,0.6064202693561281
2618,48191,Hall County,TX,12,Nonmetro,806,2825,36654,1,No Counts,250,0.28530973451327435,0.08849557522123894
